num_HV,num_AV,avg_dur_HV,avg_dur_AV,avg_wait_HV,avg_wait_AV,avg_loss_HV,avg_loss_AV,avg_len_HV,avg_len_AV,avg_reroute_AV,episode,episode_reward,epsilon
258.0,242.0,124.75581395348837,528.2148760330579,31.251937984496124,60.48347107438016,64.35418604651163,189.87764462809918,844.3298449612403,4719.247314049587,88.0495867768595,29,-32123.60069687291,0.94258
258.0,242.0,142.17441860465115,558.5495867768595,41.75581395348837,78.22727272727273,81.07410852713178,215.576652892562,844.3298449612403,4794.354338842975,90.07851239669421,30,-39546.32343320233,0.9406
258.0,242.0,136.15891472868216,536.7231404958678,36.13565891472868,65.94628099173553,74.97158914728683,203.10549586776858,844.3298449612404,4716.914834710744,88.92148760330579,31,-39067.76057562918,0.93862
258.0,242.0,137.12790697674419,516.0826446280992,40.25581395348837,65.1198347107438,76.3018992248062,184.26793388429755,844.3298449612403,4639.48347107438,79.14876033057851,32,-20228.567061665628,0.93664
258.0,242.0,133.1627906976744,487.44214876033055,36.63953488372093,53.56198347107438,72.0670542635659,167.9140909090909,844.3298449612403,4478.628801652892,79.97520661157024,33,-38991.076274208724,0.93466
258.0,242.0,133.01937984496124,591.0495867768595,35.093023255813954,75.98347107438016,72.33759689922482,227.76061983471078,844.3298449612404,5080.615578512397,100.77272727272727,34,-41690.9000482465,0.93268
258.0,242.0,134.6782945736434,512.2933884297521,38.751937984496124,69.75206611570248,73.49232558139535,189.32227272727272,844.3298449612403,4502.1773553719,79.01652892561984,35,-37468.02039532406,0.9307
258.0,242.0,140.7984496124031,550.2107438016529,43.751937984496124,74.11157024793388,80.3429457364341,208.9792561983471,844.3298449612404,4724.703884297521,87.94628099173553,36,-40797.86645062466,0.92872
258.0,242.0,144.8294573643411,449.59090909090907,46.41860465116279,60.19834710743802,84.25554263565891,166.38177685950413,844.3298449612403,4019.5337603305784,72.4297520661157,37,-37540.328083673405,0.92674
258.0,242.0,136.82558139534885,615.7644628099174,37.66279069767442,86.06198347107438,75.91143410852713,250.2786776859504,844.3298449612404,5141.181157024793,98.15289256198348,38,-47796.85901261353,0.92476
258.0,242.0,137.36046511627907,501.74380165289256,39.51550387596899,64.59504132231405,76.90910852713178,184.53322314049583,844.3298449612403,4485.2669008264465,81.58677685950413,39,-35304.4686171213,0.92278
258.0,242.0,136.0077519379845,488.75619834710744,36.24031007751938,60.16115702479339,75.10581395348837,181.61152892561984,844.3298449612404,4337.277851239671,79.42148760330579,40,-31485.359224310203,0.9208000000000001
258.0,242.0,139.2248062015504,587.1404958677685,42.02713178294574,79.34297520661157,78.82841085271318,228.288347107438,844.3298449612404,5028.272396694215,90.67768595041322,41,-62351.839849019176,0.91882
258.0,242.0,156.33333333333334,572.1652892561983,55.9031007751938,99.37603305785125,95.51337209302328,232.79095041322313,844.3298449612403,4759.722768595042,96.27272727272727,42,-36330.18548457708,0.91684
258.0,242.0,136.53875968992247,485.68595041322317,38.56976744186046,54.86776859504132,75.46298449612402,172.09652892561985,844.3298449612403,4375.0792975206605,77.34297520661157,43,-49629.87548244275,0.91486
258.0,242.0,126.64341085271317,460.75206611570246,32.224806201550386,48.71487603305785,66.41945736434108,152.76553719008263,844.3298449612404,4252.015454545454,73.50413223140495,44,-40377.67563030539,0.91288
258.0,242.0,133.96511627906978,459.0082644628099,35.68604651162791,55.63223140495868,73.48096899224805,175.20020661157022,844.3298449612404,3998.1022727272725,77.31404958677686,45,-38446.05171308189,0.9109
258.0,242.0,131.8875968992248,471.4917355371901,35.19767441860465,56.235537190082646,70.84655038759688,169.98421487603306,844.3298449612404,4244.6174380165285,76.58677685950413,46,-38970.37870189774,0.90892
258.0,242.0,131.0,430.06611570247935,35.042635658914726,51.53305785123967,70.5360465116279,152.03351239669422,844.3298449612404,3918.5060330578513,69.94628099173553,47,-17656.779405143345,0.90694
258.0,242.0,129.08527131782947,573.9297520661157,32.89147286821706,64.04132231404958,68.51957364341085,206.79520661157025,844.3298449612404,5097.687148760331,91.05785123966942,48,-58609.74572801404,0.90496
258.0,242.0,140.3217054263566,535.6115702479339,46.12403100775194,72.66115702479338,79.6127519379845,195.44214876033055,844.3298449612403,4793.24152892562,81.04132231404958,49,-40032.03157968232,0.90298
258.0,242.0,136.53100775193798,468.5,37.627906976744185,59.72727272727273,75.40705426356588,174.40599173553716,844.3298449612404,4142.174173553719,77.28099173553719,50,-24322.73612905528,0.901
258.0,242.0,130.15503875968992,498.89669421487605,32.554263565891475,60.929752066115704,69.1887984496124,181.33987603305786,844.3298449612403,4489.022933884298,79.23553719008264,51,-29224.60564844756,0.89902
258.0,242.0,126.37209302325581,419.5413223140496,31.906976744186046,56.570247933884296,65.75007751937984,149.87070247933883,844.3298449612404,3791.324256198348,67.77685950413223,52,-49394.28097886165,0.8970400000000001
258.0,242.0,128.04651162790697,431.5289256198347,31.515503875968992,44.103305785123965,67.4298449612403,148.1468181818182,844.3298449612404,3988.4254545454546,69.00413223140495,53,-28337.008694558695,0.89506
258.0,242.0,122.98062015503876,475.77272727272725,27.833333333333332,50.68595041322314,62.30875968992248,168.111652892562,844.3298449612403,4319.420123966942,73.32231404958678,54,-32268.398652096625,0.89308
258.0,242.0,118.59302325581395,441.1694214876033,26.61627906976744,40.65289256198347,57.88011627906977,146.18570247933886,844.3298449612403,4141.972685950413,67.72314049586777,55,-30202.36828232631,0.8911
258.0,242.0,142.7015503875969,468.18595041322317,42.065891472868216,63.87190082644628,81.88027131782945,186.77698347107437,844.3298449612403,3916.8645454545454,80.66528925619835,56,-22303.008267793582,0.88912
258.0,242.0,148.42248062015503,517.0413223140496,48.43798449612403,89.8801652892562,87.48317829457363,215.37925619834712,844.3298449612404,4262.965537190083,81.36776859504133,57,-39430.73816014554,0.88714
258.0,242.0,134.06589147286823,454.90495867768595,37.22093023255814,49.84297520661157,73.44755813953488,160.32227272727272,844.3298449612403,4142.165661157025,75.24793388429752,58,-35674.890481948656,0.88516
258.0,242.0,134.5077519379845,478.43801652892563,40.58914728682171,55.574380165289256,74.13968992248063,168.20851239669423,844.3298449612404,4366.247768595041,72.52892561983471,59,-19709.599301186703,0.88318
258.0,242.0,120.87596899224806,394.1198347107438,28.96511627906977,37.900826446280995,60.130658914728684,128.689173553719,844.3298449612403,3682.2704132231406,61.28512396694215,60,-35437.25057875307,0.8812
258.0,242.0,134.36434108527132,431.91735537190084,38.01550387596899,53.54545454545455,73.95930232558139,156.32578512396697,844.3298449612404,3849.3562396694224,68.79338842975207,61,-30296.404334999523,0.87922
258.0,242.0,130.08527131782947,488.2685950413223,36.565891472868216,65.92148760330579,69.1182945736434,182.0013223140496,844.3298449612404,4301.210082644628,74.98347107438016,62,-42846.50078826432,0.87724
258.0,242.0,166.25968992248062,522.599173553719,62.5,85.06198347107438,106.20802325581396,212.40747933884302,844.3298449612403,4320.857768595041,89.75619834710744,63,-30003.7096522599,0.87526
258.0,242.0,132.14341085271317,450.6735537190083,37.98837209302326,62.570247933884296,71.30953488372093,165.19553719008263,844.3298449612403,4021.8656198347107,69.1900826446281,64,-30451.12895957606,0.8732800000000001
258.0,242.0,130.87596899224806,470.94628099173553,35.16279069767442,55.586776859504134,69.50786821705425,165.45028925619835,844.3298449612404,4271.333925619835,73.87190082644628,65,-32951.582438098136,0.8713
258.0,242.0,135.40697674418604,552.2892561983471,40.57751937984496,80.31818181818181,74.93193798449613,211.36404958677684,844.3298449612404,4824.213016528925,84.19834710743801,66,-32372.170911298326,0.86932
258.0,242.0,133.95736434108528,464.5206611570248,39.565891472868216,62.29338842975206,72.74558139534884,169.1050826446281,844.3298449612403,4153.211033057852,69.95867768595042,67,-30730.824527783654,0.86734
258.0,242.0,125.85271317829458,545.6570247933885,29.6046511627907,61.13223140495868,64.59806201550387,198.51115702479342,844.3298449612404,4860.286528925621,80.6694214876033,68,-37046.277447927554,0.86536
258.0,242.0,139.2751937984496,549.099173553719,38.93798449612403,73.74793388429752,78.6868604651163,208.03334710743798,844.3298449612403,4799.7888429752065,91.30578512396694,69,-39295.998553343845,0.86338
258.0,242.0,136.16666666666666,418.72727272727275,40.174418604651166,60.50826446280992,75.50678294573643,158.96553719008267,844.3298449612403,3646.4914462809916,64.91735537190083,70,-34525.50559226727,0.8613999999999999
258.0,242.0,127.1046511627907,450.1115702479339,31.81782945736434,47.99173553719008,66.59953488372093,152.04599173553717,844.3298449612403,4164.661611570248,68.6900826446281,71,-37690.30731561855,0.85942
258.0,242.0,125.2984496124031,420.4586776859504,31.3953488372093,42.32231404958678,64.01813953488372,137.23053719008266,844.3298449612403,3973.1564462809915,66.7396694214876,72,-35120.21319960582,0.85744
258.0,242.0,129.12403100775194,541.0909090909091,32.12403100775194,65.3099173553719,68.60108527131784,209.1693388429752,844.3298449612403,4648.091198347109,82.51239669421487,73,-28266.32326625349,0.85546
258.0,242.0,119.97674418604652,441.3429752066116,24.717054263565892,44.18595041322314,58.689689922480625,154.24314049586778,844.3298449612403,4047.490743801653,69.42561983471074,74,-29459.126224755284,0.85348
258.0,242.0,125.49612403100775,454.59090909090907,29.77906976744186,40.12396694214876,64.82511627906977,153.66161157024794,844.3298449612403,4212.042768595042,72.62396694214875,75,-37230.909851741046,0.8515
258.0,242.0,147.57751937984497,494.18595041322317,48.701550387596896,80.59504132231405,86.9387984496124,195.45,844.3298449612403,4193.693140495867,74.48760330578513,76,-28718.594106374287,0.84952
258.0,242.0,123.03875968992249,409.2809917355372,27.856589147286822,41.01652892561984,61.79220930232558,137.33694214876033,844.3298449612403,3835.3889669421487,62.252066115702476,77,-31724.189030947036,0.84754
258.0,242.0,122.27906976744185,353.4504132231405,28.81782945736434,41.20661157024794,61.35883720930233,123.30107438016529,844.3298449612404,3211.762148760331,50.72727272727273,78,-19658.35674957993,0.84556
258.0,242.0,127.15116279069767,445.3057851239669,33.786821705426355,56.3099173553719,65.87027131782945,159.2203305785124,844.3298449612404,4031.910867768596,69.00826446280992,79,-30295.393873538083,0.84358
258.0,242.0,130.65503875968992,455.504132231405,35.44186046511628,59.19421487603306,70.03577519379844,169.99991735537188,844.3298449612404,4038.5914462809924,70.9297520661157,80,-25649.34845002099,0.8416
258.0,242.0,118.11627906976744,392.6776859504132,27.46124031007752,46.43801652892562,56.92996124031008,134.94776859504134,844.3298449612404,3634.0326033057845,55.52479338842975,81,-22180.783043375766,0.83962
258.0,242.0,126.48449612403101,407.1818181818182,31.31782945736434,44.35537190082645,65.22968992248063,142.3751652892562,844.3298449612403,3754.961942148761,64.15289256198348,82,-29284.176936908614,0.8376399999999999
258.0,242.0,120.18217054263566,452.1280991735537,27.112403100775193,39.09090909090909,59.498255813953485,144.26144628099175,844.3298449612404,4291.672438016529,72.23553719008264,83,-27567.640667417058,0.8356600000000001
258.0,242.0,131.4496124031008,466.1115702479339,38.84108527131783,71.2396694214876,70.979496124031,180.8101652892562,844.3298449612403,4030.9107851239664,65.58677685950413,84,-41035.240490593824,0.83368
258.0,242.0,127.34883720930233,432.21487603305786,33.17829457364341,56.80165289256198,66.61031007751937,154.26880165289256,844.3298449612403,3902.432479338843,65.61157024793388,85,-27708.134064339687,0.8317
258.0,242.0,132.62403100775194,440.698347107438,35.151162790697676,54.78099173553719,71.70248062015504,167.17665289256198,844.3298449612404,3812.8760330578507,67.44214876033058,86,-24611.666504847148,0.82972
258.0,242.0,124.47286821705427,404.90909090909093,31.837209302325583,42.96694214876033,63.714961240310075,140.05698347107437,844.3298449612404,3748.972644628099,60.268595041322314,87,-36682.19025435755,0.82774
258.0,242.0,111.93023255813954,356.8636363636364,22.6937984496124,26.214876033057852,50.73600775193798,104.27309917355372,844.3298449612403,3514.8480165289257,50.97933884297521,88,-23565.22829512205,0.82576
258.0,242.0,131.8798449612403,412.91322314049586,33.80232558139535,57.34297520661157,71.26709302325581,161.85954545454547,844.3298449612404,3515.1384710743805,60.54132231404959,89,-32546.384922010307,0.82378
258.0,242.0,123.58527131782945,430.59504132231405,29.356589147286822,43.67355371900826,63.02364341085271,147.91322314049586,844.3298449612403,3958.976033057851,68.42561983471074,90,-49549.23050072781,0.8218
258.0,242.0,132.53875968992247,470.08264462809916,35.468992248062015,60.45867768595041,71.54031007751938,175.05743801652895,844.3298449612403,4166.70152892562,72.76859504132231,91,-28774.490399432118,0.81982
258.0,242.0,121.57751937984496,357.8429752066116,29.5968992248062,43.62809917355372,60.97031007751938,126.23896694214874,844.3298449612404,3261.55541322314,49.36776859504132,92,-22317.935985288605,0.81784
258.0,242.0,115.31395348837209,430.4586776859504,23.655038759689923,41.756198347107436,53.73186046511628,141.57913223140497,844.3298449612403,4047.8885123966943,64.73140495867769,93,-44491.318937226424,0.81586
258.0,242.0,127.4186046511628,396.2314049586777,32.213178294573645,56.549586776859506,66.88678294573644,142.03946280991738,844.3298449612403,3545.4739669421497,62.04545454545455,94,-31167.723537744234,0.8138799999999999
258.0,242.0,125.28682170542636,397.2809917355372,34.63953488372093,60.45454545454545,64.30476744186045,147.38541322314052,844.3298449612403,3495.115826446281,59.892561983471076,95,-18882.645579685282,0.8119000000000001
258.0,242.0,119.06201550387597,364.1570247933884,30.476744186046513,37.71900826446281,58.30500000000001,116.66272727272728,844.3298449612404,3449.9730165289266,51.45454545454545,96,-16310.119864370597,0.80992
258.0,242.0,124.47286821705427,406.8388429752066,31.906976744186046,42.80578512396694,63.458759689922466,136.02628099173555,844.3298449612404,3796.168181818183,57.84297520661157,97,-32973.83661786925,0.80794
258.0,242.0,125.15116279069767,514.3925619834711,31.844961240310077,55.29338842975206,64.22457364341086,173.1971900826446,844.3298449612403,4660.078016528925,76.71487603305785,98,-38114.71569488438,0.80596
258.0,242.0,127.05426356589147,430.5,30.713178294573645,41.14049586776859,66.30155038759689,142.37210743801654,844.3298449612403,4018.9787603305786,65.95867768595042,99,-11390.052089106119,0.80398
258.0,242.0,117.67441860465117,316.6487603305785,27.751937984496124,30.429752066115704,56.67298449612403,100.81946280991734,844.3298449612403,3045.1312396694216,44.38429752066116,100,-25125.34560898273,0.802
258.0,242.0,113.24031007751938,412.90495867768595,22.86046511627907,48.28512396694215,52.80093023255814,146.44632231404955,844.3298449612403,3760.921487603305,60.72727272727273,101,-27922.300309652215,0.80002
258.0,242.0,120.73255813953489,350.56198347107437,27.8062015503876,36.06198347107438,59.70693798449613,116.49516528925619,844.3298449612403,3253.5342561983466,48.86776859504132,102,-24130.327193570345,0.79804
258.0,242.0,114.56589147286822,371.495867768595,25.1046511627907,34.96694214876033,53.86593023255814,119.64561983471073,844.3298449612403,3534.2404132231404,54.06611570247934,103,-27334.99039477813,0.79606
258.0,242.0,119.71317829457364,313.9297520661157,26.143410852713178,35.53305785123967,58.36093023255813,105.98479338842975,844.3298449612403,2905.154214876033,47.710743801652896,104,-19935.465714643677,0.79408
258.0,242.0,119.0077519379845,409.31404958677683,28.313953488372093,45.87603305785124,58.488604651162795,140.1104132231405,844.3298449612403,3776.060619834711,59.747933884297524,105,-25224.535863155434,0.7921
258.0,242.0,117.98837209302326,445.4793388429752,26.569767441860463,40.264462809917354,57.27527131782946,143.67020661157022,844.3298449612403,4226.122107438016,65.15702479338843,106,-16516.938645680228,0.7901199999999999
258.0,242.0,135.31782945736435,407.42148760330576,37.007751937984494,53.747933884297524,74.25748062015504,150.20033057851242,844.3298449612404,3625.3045041322316,58.950413223140494,107,-32470.396462856173,0.7881400000000001
258.0,242.0,118.78682170542636,377.22727272727275,26.027131782945737,39.210743801652896,57.87992248062016,126.85318181818181,844.3298449612403,3541.444834710744,52.5,108,-27067.24264029026,0.78616
258.0,242.0,112.37984496124031,328.5413223140496,22.810077519379846,32.01239669421488,51.60302325581395,105.17041322314049,844.3298449612403,3143.128595041322,44.29752066115702,109,-32226.419614823324,0.78418
258.0,242.0,116.35658914728683,358.92148760330576,25.5,41.12809917355372,55.57271317829458,123.33140495867771,844.3298449612404,3331.8794628099176,50.82231404958678,110,-45396.79416951511,0.7822
258.0,242.0,111.36434108527132,289.22727272727275,22.26356589147287,21.71900826446281,50.6322480620155,83.46363636363638,844.3298449612403,2882.628429752066,41.599173553719005,111,-16988.14696296209,0.78022
258.0,242.0,112.43023255813954,396.26446280991735,22.65891472868217,32.49586776859504,51.7824031007752,121.57086776859505,844.3298449612403,3868.792809917356,62.289256198347104,112,-17317.71510913347,0.77824
258.0,242.0,127.66279069767442,425.60743801652893,32.23255813953488,48.49586776859504,66.84620155038759,149.58913223140496,844.3298449612403,3848.6308677685956,68.13223140495867,113,-36583.50396817813,0.77626
258.0,242.0,121.79457364341086,377.24380165289256,29.046511627906977,37.739669421487605,60.76872093023257,121.633347107438,844.3298449612404,3603.441818181818,49.84710743801653,114,-35562.93783652878,0.77428
258.0,242.0,124.30232558139535,344.6611570247934,29.3953488372093,30.334710743801654,63.59321705426356,109.27293388429752,844.3298449612403,3327.399421487603,49.29752066115702,115,-23310.451370439965,0.7723
258.0,242.0,108.40697674418605,376.6322314049587,19.17829457364341,25.359504132231404,46.900852713178296,111.20632231404959,844.3298449612403,3708.2353305785123,54.84297520661157,116,-28813.15958693033,0.77032
258.0,242.0,133.12790697674419,443.8636363636364,36.74031007751938,56.97520661157025,72.62120155038758,164.48929752066118,844.3298449612404,3899.966115702479,68.95867768595042,117,-30920.766865195,0.76834
258.0,242.0,113.87984496124031,317.702479338843,26.112403100775193,26.892561983471076,52.9915503875969,94.72909090909089,844.3298449612404,3150.451404958678,42.14462809917355,118,-26130.57089212271,0.76636
258.0,242.0,107.57364341085271,264.9793388429752,19.453488372093023,19.946280991735538,46.71073643410853,73.34326446280991,844.3298449612403,2733.5245454545457,36.107438016528924,119,-30546.46254182806,0.7643800000000001
258.0,242.0,123.35658914728683,340.61570247933884,31.686046511627907,43.425619834710744,62.10244186046512,116.51214876033058,844.3298449612404,3169.9076033057845,45.789256198347104,120,-27993.243552014505,0.7624
258.0,242.0,115.02325581395348,335.0123966942149,24.352713178294575,33.34297520661157,54.240077519379845,109.22000000000003,844.3298449612404,3217.96805785124,44.82644628099174,121,-22080.021798969836,0.76042
258.0,242.0,113.17829457364341,289.27272727272725,24.771317829457363,26.694214876033058,51.65759689922481,88.0698347107438,844.3298449612403,2845.6330578512398,39.71487603305785,122,-16398.74584001561,0.75844
258.0,242.0,120.92248062015504,408.11570247933884,28.275193798449614,43.52892561983471,60.180465116279066,138.48537190082644,844.3298449612404,3791.9135123966944,58.35537190082645,123,-23819.626735246806,0.75646
258.0,242.0,108.77131782945736,347.3801652892562,20.313953488372093,22.6900826446281,47.74158914728683,97.56900826446282,844.3298449612403,3483.8826446280996,48.14876033057851,124,-11068.05601398493,0.75448
258.0,242.0,115.70930232558139,373.0206611570248,26.666666666666668,34.98347107438016,55.33616279069767,117.94297520661159,844.3298449612404,3561.9087190082646,52.65289256198347,125,-32622.49757510737,0.7525
258.0,242.0,119.96511627906976,323.3305785123967,27.910852713178294,33.950413223140494,58.80162790697674,105.87896694214875,844.3298449612404,3073.677727272727,43.888429752066116,126,-19492.00416575631,0.75052
258.0,242.0,111.42635658914729,310.29338842975204,22.96511627906977,30.1900826446281,50.67616279069767,97.29161157024791,844.3298449612404,3008.1594214876036,40.67768595041322,127,-28185.860143754235,0.74854
258.0,242.0,108.24806201550388,341.89669421487605,21.290697674418606,27.946280991735538,47.660852713178286,103.59446280991736,844.3298449612403,3372.1518595041325,46.549586776859506,128,-28331.335748838104,0.74656
258.0,242.0,107.55813953488372,233.36363636363637,20.697674418604652,19.140495867768596,47.20678294573643,66.0190909090909,844.3298449612403,2355.1547520661156,30.136363636363637,129,-19666.83348139099,0.74458
258.0,242.0,116.93798449612403,353.3388429752066,27.74418604651163,36.54545454545455,56.87232558139535,120.11500000000001,844.3298449612404,3306.949628099174,50.586776859504134,130,-50754.21339942051,0.7425999999999999
258.0,242.0,117.2984496124031,352.8429752066116,26.48062015503876,36.86363636363637,56.27372093023256,115.88962809917356,844.3298449612403,3347.648636363637,48.59504132231405,131,-31359.822188893922,0.7406200000000001
258.0,242.0,115.55038759689923,324.0289256198347,26.46511627906977,27.297520661157026,54.912906976744196,96.59355371900828,844.3298449612404,3213.838553719008,45.574380165289256,132,-19351.54818780512,0.73864
258.0,242.0,110.65503875968992,338.18595041322317,22.492248062015506,29.078512396694215,49.58468992248062,104.77797520661159,844.3298449612403,3246.623223140496,46.268595041322314,133,-27681.146374520766,0.73666
258.0,242.0,110.27906976744185,271.29338842975204,22.670542635658915,21.40909090909091,49.812403100775185,79.24049586776859,844.3298449612403,2698.2032644628102,35.16942148760331,134,-17512.979516635467,0.73468
258.0,242.0,116.22868217054264,344.88429752066116,26.17829457364341,36.586776859504134,55.349999999999994,113.15785123966943,844.3298449612403,3243.3570661157023,48.710743801652896,135,-13960.133472370368,0.7327
258.0,242.0,116.31395348837209,368.58264462809916,25.88372093023256,40.04132231404959,55.212558139534885,120.1112396694215,844.3298449612404,3522.9098347107433,52.400826446280995,136,-23313.016005217203,0.73072
258.0,242.0,127.16666666666667,359.6652892561983,34.3062015503876,45.17768595041322,66.20748062015504,127.92400826446281,844.3298449612403,3238.593842975207,48.72727272727273,137,-30254.874318342798,0.7287399999999999
258.0,242.0,107.94573643410853,316.2314049586777,20.7984496124031,28.582644628099175,47.34313953488372,96.64338842975208,844.3298449612404,3063.965454545454,42.264462809917354,138,-28487.814962167136,0.7267600000000001
258.0,242.0,106.24031007751938,254.41322314049586,19.023255813953487,14.838842975206612,45.01922480620155,65.45409090909091,844.3298449612403,2682.9159090909097,33.31818181818182,139,-14266.404553604607,0.72478
258.0,242.0,103.88372093023256,296.44628099173553,17.8062015503876,15.400826446280991,43.23988372093023,74.94157024793388,844.3298449612404,3076.990454545454,43.84710743801653,140,-19342.71064631824,0.7228
258.0,242.0,117.93798449612403,317.0082644628099,25.302325581395348,27.049586776859503,56.53368217054264,98.274173553719,844.3298449612404,3054.0988429752065,44.446280991735534,141,-26392.928630912233,0.72082
258.0,242.0,108.25968992248062,273.02479338842977,19.934108527131784,17.56611570247934,47.26406976744186,73.49177685950413,844.3298449612403,2797.287892561983,36.611570247933884,142,-18772.786521583577,0.7188399999999999
